# Created by: riboviz
# Date: 2023-04-05 11:45:49
# File: /exports/csce/eddie/biology/groups/wallace_rna/riboviz-david/riboviz/riboviz/rscripts/generate_stats_figs.R
# Version: commit bb25145b6ec95e37fe5129429ddf94067d6b99f6 date 2023-03-09 14:39:35 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
snap_masked-SAKL0D-processed-gene-1.123	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.15	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.16	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.36	0	0	0	1	1	1
genemark-SAKL0D-processed-gene-1.60	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-1.103	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.18	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.19	1	0	0	0.5	0.5	0.5
snap_masked-SAKL0D-processed-gene-1.125	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.20	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.38	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.21	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.39	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.40	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.22	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-1.129	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-1.130	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.42	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
snap_masked-SAKL0D-processed-gene-1.109	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.24	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.43	0	0	0	1	1	1
maker-SAKL0D-augustus-gene-1.1	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.25	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.26	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.45	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.27	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-1.114	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-1.115	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-1.29	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-2.44	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0D-processed-gene-2.98	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-2.49	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.99	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.100	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.103	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.101	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.104	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.105	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.106	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.107	0	0	0	1	1	1
genemark-SAKL0D-processed-gene-2.26	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.108	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.123	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-2.56	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-2.57	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.124	0	0	0	1	1	1
maker-SAKL0D-augustus-gene-2.92	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.125	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.126	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-2.76	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.111	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.128	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0D-processed-gene-2.129	0	0	0	1	1	1
maker-SAKL0D-augustus-gene-2.93	0	0	0	1	1	1
maker-SAKL0D-augustus-gene-2.94	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.114	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0D-processed-gene-2.130	0	0	0	1	1	1
genemark-SAKL0D-processed-gene-2.20	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.131	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-2.81	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.132	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-2.83	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-2.66	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.133	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.117	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.118	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.134	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.119	0	1	0	0.977249868051821	1	1
augustus_masked-SAKL0D-processed-gene-2.120	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-2.71	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.135	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-2.136	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.104	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.105	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.107	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.106	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.108	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.109	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.110	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.130	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-3.54	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-3.55	0	0	0	1	1	1
maker-SAKL0D-augustus-gene-3.94	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.131	2	1	0	0.5	0.17288929307558	0.252492537546923
augustus_masked-SAKL0D-processed-gene-3.132	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.112	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-3.59	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.133	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0D-processed-gene-3.134	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.114	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.115	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.116	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.117	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.118	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.135	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.136	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.119	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.120	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-3.85	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.121	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.122	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-3.86	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.123	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-3.87	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.124	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.140	1	1	0	0.681324055883031	0.5	0.630558659818236
augustus_masked-SAKL0D-processed-gene-3.141	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.142	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.143	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.125	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.126	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.127	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.144	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.145	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.128	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-3.129	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.82	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.83	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.84	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.85	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.86	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.87	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.88	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.89	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.90	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.109	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.91	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.110	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0D-processed-gene-4.92	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.111	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.93	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.112	0	0	0	1	1	1
maker-SAKL0D-snap-gene-4.123	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.95	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.96	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.97	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.98	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.113	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.114	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.99	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.115	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.116	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.100	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.101	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.102	0	1	0	0.977249868051821	1	1
snap_masked-SAKL0D-processed-gene-4.35	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.103	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.118	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.119	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.104	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.105	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.106	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.120	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.121	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.107	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-4.108	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.9	0	0	0	1	1	1
maker-SAKL0D-snap-gene-5.0	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-5.94	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.12	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.8	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.25	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.26	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.13	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.27	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0D-processed-gene-5.28	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.29	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-5.101	0	0	0	1	1	1
maker-SAKL0D-snap-gene-5.1	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.15	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.32	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.16	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0D-processed-gene-5.33	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.17	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.34	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.18	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.35	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.36	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-5.107	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.37	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.38	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.39	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.40	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.20	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.41	1	0	0	0.5	0.5	0.5
maker-SAKL0D-augustus-gene-5.2	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.42	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.43	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.22	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.44	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.45	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.46	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.47	0	0	0	1	1	1
maker-SAKL0D-augustus-gene-5.3	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.23	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-5.24	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-5.139	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.83	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.1	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.85	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.86	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.89	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.90	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.87	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.88	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.104	0	0	0	1	1	1
maker-SAKL0D-augustus-gene-6.127	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.9	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.93	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.23	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.106	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.94	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.107	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.95	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.27	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.96	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.97	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.109	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.110	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.30	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.15	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.31	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.32	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.98	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.99	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.113	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.114	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.18	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.115	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.36	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.19	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.117	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.38	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-6.39	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.102	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.119	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-6.120	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0D-processed-gene-6.103	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.16	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-7.94	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.14	4	0	0	0.0359303191129258	0.0359303191129258	0.00545474918213465
maker-SAKL0D-augustus-gene-7.0	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.17	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.33	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.18	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.19	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.20	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.34	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.21	0	0	0	1	1	1
maker-SAKL0D-augustus-gene-7.1	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.35	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.23	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.36	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.24	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.37	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.38	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.25	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.39	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.26	0	0	0	1	1	1
maker-SAKL0D-augustus-gene-7.2	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.27	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.41	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.42	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-7.110	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.43	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.44	0	0	0	1	1	1
maker-SAKL0D-snap-gene-7.6	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-7.111	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.29	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-7.113	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.45	0	0	0	1	1	1
maker-SAKL0D-augustus-gene-7.3	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.30	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.47	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.48	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.31	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.49	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.32	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.50	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-7.51	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.92	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.93	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.42	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.43	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
augustus_masked-SAKL0D-processed-gene-8.95	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.111	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.45	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.112	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.113	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
augustus_masked-SAKL0D-processed-gene-8.97	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0D-processed-gene-8.114	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.47	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.48	0	0	0	1	1	1
genemark-SAKL0D-processed-gene-8.9	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.100	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.101	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.115	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.102	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.68	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.103	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.69	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.70	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.54	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.55	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.118	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.105	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.119	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.74	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.75	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.106	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.122	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.107	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.108	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.77	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-8.60	0	0	0	1	1	1
maker-SAKL0D-snap-gene-8.83	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.124	0	0	0	1	1	1
genemark-SAKL0D-processed-gene-8.38	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.110	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-8.126	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.103	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.104	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.101	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.105	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.102	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-9.68	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-9.69	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.106	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.107	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.108	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.109	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.125	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.126	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.110	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.127	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.111	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.128	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.112	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.113	0	0	0	1	1	1
maker-SAKL0D-snap-gene-9.91	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.129	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0D-processed-gene-9.130	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.115	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.131	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.116	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-9.77	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.117	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.133	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-9.79	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.135	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.118	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.136	0	0	0	1	1	1
maker-SAKL0D-augustus-gene-9.94	0	0	0	1	1	1
genemark-SAKL0D-processed-gene-9.37	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0D-processed-gene-9.119	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.139	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.140	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-9.86	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.142	4	1	0	0.116518991136953	0.0359303191129258	0.0171695867605395
snap_masked-SAKL0D-processed-gene-9.65	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.121	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.143	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-9.122	0	0	1	1	0.977249868051821	1
augustus_masked-SAKL0D-processed-gene-9.144	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-9.90	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-10.6	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-10.7	4	0	0	0.0359303191129258	0.0359303191129258	0.00545474918213465
augustus_masked-SAKL0D-processed-gene-10.4	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-10.94	0	0	0	1	1	1
genemark-SAKL0D-processed-gene-10.52	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-10.91	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-10.10	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-10.11	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0D-processed-gene-10.29	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-10.12	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-10.30	0	0	0	1	1	1
snap_masked-SAKL0D-processed-gene-10.99	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-10.31	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-10.32	0	0	0	1	1	1
augustus_masked-SAKL0D-processed-gene-10.33	0	0	0	1	1	1
